continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.741280078887939,3174370,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.71382904052734,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B5 Core 2,1116972,South-Eastern Asia,50,{72.1},72.1
Asia,Indonesia,WD-WISE,1982-2-1,-6.95,36212,Ab2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",107.56666666666666,92,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0030,1123374,South-Eastern Asia,66,{118.5},118.5
Asia,Indonesia,WD-WISE,1980-??-??,-6.61,28775,Bg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.81,61,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0008,1121930,South-Eastern Asia,18,{7.0},7.0
Asia,Indonesia,WD-WISE,1983-7-1,4.816666666666666,42422,2C,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.75,127,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0035,1124565,South-Eastern Asia,88,{1.3},1.3
Asia,Indonesia,US-NCSS,1994-6-27,-8.5419168,839848,Bw1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.487831099999,40,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Circa 100 m,94P0837,1084467,South-Eastern Asia,4,{3.7},3.7
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.724442005157471,3173395,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.97018432617188,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 4,1116744,South-Eastern Asia,50,{64.6},64.6
Asia,Indonesia,WD-WISE,1987-6-1,-6.7,43299,3Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.9,101,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0052,1124714,South-Eastern Asia,85,{11.1},11.1
Asia,Indonesia,WD-WISE,1983-2-1,-6.733333333333333,42984,2Bb2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",105.31666666666666,72,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0036,1124663,South-Eastern Asia,49,{9.1},9.1
Asia,Indonesia,WD-WISE,1980-??-??,-6.661111111111111,41619,IIB3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.73083333333334,150,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0010,1124430,South-Eastern Asia,125,{6.2},6.2
Asia,Indonesia,WD-WISE,1987-11-1,2.266666666666667,44381,IIC,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",98.66666666666667,150,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0053,1124892,South-Eastern Asia,125,{4.2},4.2
Asia,Indonesia,WD-ISIS,1980-6-1,3.783333333333333,2678,Bw,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",97.61666666666666,70,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID008,1115677,South-Eastern Asia,25,{20.1},20.1
Asia,Indonesia,WD-ISIS,1980-6-1,3.783333333333333,2677,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",97.61666666666666,25,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID008,1115677,South-Eastern Asia,10,{26.0},26.0
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.7242751121521,3172897,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.97032928466797,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 3,1116650,South-Eastern Asia,30,{42.2},42.2
Asia,Indonesia,WD-WISE,1988-??-??,-0.708333333333333,41647,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.70833333333333,2,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0091,1124436,South-Eastern Asia,0,{37.5},37.5
Asia,Indonesia,WD-WISE,1987-5-1,-7.616666666666667,42343,Ah3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.83333333333333,80,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0070,1124553,South-Eastern Asia,35,{6.2},6.2
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.783729076385498,3175195,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.69837188720703,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B3 Core 3,1117211,South-Eastern Asia,30,{105.0},105.0
Asia,Indonesia,US-NCSS,1982-2-1,0.0,599858,BC2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.0,191,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Over 10 km,82P0383,1052023,South-Eastern Asia,159,{2.7},2.7
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.849271059036255,3175679,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73959350585938,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B2 Core 5,1117303,South-Eastern Asia,50,{126.3},126.3
Asia,Indonesia,WD-WISE,1987-12-1,0.961111111111111,43519,Bw2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.17777777777778,101,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0057,1124748,South-Eastern Asia,51,{1.5},1.5
Asia,Indonesia,WD-ISIS,1988-12-1,1.476388888888889,1613,C2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.34583333333333,125,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID040,1115466,South-Eastern Asia,120,{3.5},3.5
Asia,Indonesia,WD-ISIS,1987-11-1,-1.733333333333333,4855,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",102.16666666666667,7,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID033,1115991,South-Eastern Asia,0,{35.2},35.2
Asia,Indonesia,US-NCSS,1994-6-27,-8.5419168,839850,2Bk1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.487831099999,145,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Circa 100 m,94P0837,1084467,South-Eastern Asia,100,{4.4},4.4
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36163,B,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,61,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0018,1123365,South-Eastern Asia,36,{44.4},44.4
Asia,Indonesia,WD-WISE,1988-12-1,-1.321388888888889,42715,Bh,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.1,55,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0096,1124613,South-Eastern Asia,34,{1.1},1.1
Asia,Indonesia,WD-WISE,1985-9-3,-1.6069444,28839,Bo3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",102.3041687,121,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0047,1121940,South-Eastern Asia,90,{3.1},3.1
Asia,Indonesia,WD-ISIS,1983-7-1,4.6,3368,2Bw,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.78333333333333,110,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID018,1115783,South-Eastern Asia,48,{28.9},28.9
Asia,Indonesia,WD-ISIS,1983-7-1,4.816666666666666,2640,2C,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.75,127,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID023,1115671,South-Eastern Asia,88,{1.3},1.3
Asia,Indonesia,WD-WISE,1987-6-1,-6.7,43298,2Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.9,85,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0052,1124714,South-Eastern Asia,69,{15.6},15.6
Asia,Indonesia,WD-ISIS,1983-7-1,4.883333333333333,4140,2Bw1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.73333333333333,85,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID019,1115891,South-Eastern Asia,29,{4.8},4.8
Asia,Indonesia,WD-ISIS,1983-7-1,4.6,3366,Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.78333333333333,37,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID018,1115783,South-Eastern Asia,30,{57.1},57.1
Asia,Indonesia,WD-WISE,1987-11-1,2.566666666666666,44039,C,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",98.61666666666666,135,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0049,1124835,South-Eastern Asia,108,{4.5},4.5
Asia,Indonesia,WD-Mangroves,2009-??-??,1.56742799282074,3173478,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80390167236328,70,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 2,1116760,South-Eastern Asia,50,{162.8},162.8
Asia,Indonesia,WD-WISE,1981-9-1,-7.983333333333333,36194,B21,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,75,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0026,1123371,South-Eastern Asia,44,{14.7},14.7
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3643,2Bw2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,85,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,69,{15.6},15.6
Asia,Indonesia,US-NCSS,1985-9-3,-1.8444444,601113,Bo1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,101.4777756,37,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0124,1052208,South-Eastern Asia,13,{9.6},9.6
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.873499870300293,3173519,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.97483825683594,14,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 3,1116766,South-Eastern Asia,10,{51.6},51.6
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36177,A1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,23,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0022,1123368,South-Eastern Asia,0,{84.8},84.8
Asia,Indonesia,WD-ISIS,1987-6-1,-6.386111111111111,4361,3BC,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.5375,125,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID001,1115920,South-Eastern Asia,100,{3.0},3.0
Asia,Indonesia,WD-ISIS,1987-6-1,-6.583333333333333,4294,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.81666666666666,200,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID004,1115912,South-Eastern Asia,170,{2.7},2.7
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36171,IIB,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,132,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0020,1123366,South-Eastern Asia,119,{10.7},10.7
Asia,Indonesia,US-NCSS,????-??-??,-6.5500002,791575,2C,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.7166672,200,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Circa 100 m,87P0485,1078217,South-Eastern Asia,175,{4.5},4.5
Asia,Indonesia,WD-WISE,1987-11-1,-1.233333333333333,43239,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.61666666666666,12,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0060,1124706,South-Eastern Asia,0,{68.7},68.7
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.796595096588135,3177219,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.85011291503906,70,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 1,1117511,South-Eastern Asia,66,{114.0},114.0
Asia,Indonesia,WD-WISE,1985-9-1,-1.0861111,28823,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.0180588,17,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0043,1121938,South-Eastern Asia,0,{30.9},30.9
Asia,Indonesia,WD-ISIS,1987-11-1,2.266666666666667,4899,Bw,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",98.66666666666667,58,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID027,1115996,South-Eastern Asia,20,{33.8},33.8
Asia,Indonesia,WD-WISE,1992-??-??,-0.993333333333333,43907,Bt3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.95666666666666,145,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0102,1124813,South-Eastern Asia,115,{1.4},1.4
Asia,Indonesia,WD-WISE,1987-11-1,-1.733333333333333,44346,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",102.16666666666667,70,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0065,1124887,South-Eastern Asia,30,{9.6},9.6
Asia,Indonesia,WD-Mangroves,2009-??-??,1.749389052391052,3176781,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.73680114746094,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S1 Core 5,1117454,South-Eastern Asia,30,{94.9},94.9
Asia,Indonesia,WD-WISE,1985-9-1,-6.4583335,28806,C1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.7936096,120,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0040,1121935,South-Eastern Asia,83,{6.6},6.6
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.724095821380615,3172913,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.97048950195312,186,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 2,1116653,South-Eastern Asia,100,{51.0},51.0
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36249,Bt2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,84,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0080,1123380,South-Eastern Asia,58,{4.9},4.9
Asia,Indonesia,WD-WISE,1988-??-??,-0.995833333333333,28880,Btg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,33,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0076,1121947,South-Eastern Asia,20,{5.5},5.5
Asia,Indonesia,WD-Mangroves,2009-??-??,1.749256014823914,3175606,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.73698425292969,15,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S1 Core 6,1117289,South-Eastern Asia,0,{73.2},73.2
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3654,3Ahb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,162,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,141,{95.9},95.9
Asia,Indonesia,WD-WISE,1987-11-1,2.566666666666666,44040,Cr,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",98.61666666666666,160,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0049,1124835,South-Eastern Asia,135,{1.9},1.9
Asia,Indonesia,WD-ISIS,1987-11-1,2.566666666666666,4505,2Bw2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",98.61666666666666,90,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID029,1115941,South-Eastern Asia,79,{16.6},16.6
Asia,Indonesia,WD-WISE,1988-??-??,-0.995833333333333,28881,Btg2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,58,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0076,1121947,South-Eastern Asia,33,{4.4},4.4
Asia,Indonesia,WD-WISE,1981-9-1,-7.983333333333333,36188,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,17,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0025,1123370,South-Eastern Asia,0,{13.1},13.1
Asia,Indonesia,US-NCSS,????-??-??,-6.5500002,791577,,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.7166672,30,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Circa 100 m,87P0485,1078217,South-Eastern Asia,15,{16.3},16.3
Asia,Indonesia,WD-WISE,1980-??-??,-6.71,41625,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.90916666666666,101,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0011,1124431,South-Eastern Asia,83,{8.1},8.1
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.857666492462158,3172885,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.9566650390625,34,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 4,1116649,South-Eastern Asia,30,{50.4},50.4
Asia,Indonesia,US-NCSS,1985-9-1,-1.2305557,601137,Ap,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,101.2249985,5,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0125,1052212,South-Eastern Asia,0,{45.6},45.6
